item_sku,fulfillment_loc,item_class,hstk_std_cost,P_f,sigma_demand_qty,F,H,L_t,sigma_LT,D,avg_margin_loss_intensity,avg_unit_margin_impact,S_score,item_specific_z,safety_stock_qty,Reorder_Point,total_safety_stock_value
SKU-0149,HSTK,Service Equipment : PM Equipment,1.35,1,0.0,0.001,0,7,1.75,0.01492537313,1.58,-1.58,0.1802865486,1.28,1,1.104477612,1.35
SKU-0310,HSTK,"Manifolds, Hoses, Accessories : Manifolds",1.42,1,0.0,0.001,0,7,1.75,0.1492537313,1.57,-1.57,0.180286138,1.28,1,2.044776119,1.42
SKU-0901,CREP,"Manifolds, Hoses, Accessories : Hoses : Hoses Replacement Parts",1.72,1,0.0,0.001,#####,14,3.5,0.01492537313,-2.89,2.89,0.1803403362,1.28,1,1.208955224,1.72
SKU-0375,HREP,RRR,1.69,1,0.0,0.001,0,7,1.75,0.037,1.54,-1.54,0.1802849062,1.28,1,1.26119403,1.69
SKU-0572,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,1.53,1,0.0,0.001,0,7,1.75,0.007,1.51,-1.51,0.1802836745,1.28,1,1.052238806,1.53
SKU-0503,HSTK,Instruments : Measurement & Test,1.43,1,0.0,0.001,0,7,1.75,0.09,1.5,-1.5,0.1802832639,1.28,1,1.626865672,1.43
SKU-1083,HREP,Other,0.55,1,0.0,0.002,#####,7,1.75,1.119402985,-0.235,-0.235,0.1804529986,1.28,3,10.8358209,1.65
SKU-0504,HSTK,RRR,1.36,1,0.0,0.002,0,7,1.75,0.01492537313,1.5,-1.5,0.1805049387,1.65,1,1.104477612,1.36
SKU-0647,HSTK,Service Equipment : PM Equipment,0.45,1,0.5,0.005,0,7,1.75,0.052,0.5,-0.5,0.1831954571,1.65,3,3.365671642,1.35
SKU-0248,HREP,RRR,1.29,1,0.0,0.001,#####,7,1.75,0.082,-0.716363636,0.72,0.1802511628,1.28,1,1.574626866,1.29
SKU-0641,HSTK,Service Equipment : PM Equipment,1.6,1,0.0,0.001,0,7,1.75,0.007,1.45,-1.45,0.1802812,1.28,1,1.052238806,1.6
SKU-0517,HSTK,RRR,1.54,1,0.0,0.001,0,7,1.75,0.02985074627,1.45,-1.45,0.1802812,1.28,1,1.208955224,1.54
SKU-0424,HSTK,Tools : Hand Tools,1.48,1,0.0,0.001,0,7,1.75,0.045,1.43,-1.43,0.1802803897,1.28,1,1.313432836,1.48
SKU-0027,HSTK,RRR,1.51,1,0.0,0.001,0,7,1.75,0.007,1.41,-1.41,0.1802795685,1.28,1,1.052238806,1.51
SKU-0150,CREP,Diagnostic Tools : Smoke Diagnostics,1.25,1,0.0,0.001,#####,14,3.5,0.037,-4.5,4.5,0.1804064417,1.28,1,1.52238806,1.25
SKU-0619,HSTK,Diagnostic Tools : Combustion Leak Tester,0.34,1,0.7071067812,0.002,0,7,1.75,0.0223880597,0.35,-0.35,0.1836937635,1.96,4,4.156716418,1.36
SKU-0726,HREP,RRR : RRR Service Part,1.49,1,0.0,0.001,#####,7,1.75,0.045,-1.22,1.22,0.1802717671,1.28,1,1.313432836,1.49
SKU-0342,HSTK,Service Equipment : Recovery Machines,1.52,1,0.0,0.001,0,7,1.75,0.075,1.35,-1.35,0.180277105,1.28,1,1.52238806,1.52
SKU-1081,HREP,Service Equipment : PM Equipment,1.35,1,0.0,0.001,0,7,1.75,0.007,1.34,-1.34,0.1802766944,1.28,1,1.052238806,1.35
SKU-0900,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.17,1,0.0,0.001,0,7,1.75,0.007,1.32,-1.32,0.1802758732,1.28,1,1.052238806,1.17
SKU-0898,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.51,1,0.0,0.002,0,7,1.75,0.01492537313,1.32,-1.32,0.1804975481,1.28,1,1.104477612,1.51
SKU-0577,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,1.25,1,0.0,0.002,0,7,1.75,0.0223880597,1.29,-1.29,0.1804963163,1.28,1,1.156716418,1.25
SKU-0897,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.21,1,0.0,0.002,0,7,1.75,0.01492537313,1.28,-1.28,0.1804959057,1.28,1,1.104477612,1.21
SKU-0896,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.13,1,0.0,0.002,0,7,1.75,0.01492537313,1.28,-1.28,0.1804959057,1.28,1,1.104477612,1.13
SKU-0325,HSTK,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",0.54,1,0.0,0.001,0,7,1.75,0.447761194,0.63,-0.63,0.1802475423,1.28,2,5.134328358,1.08
SKU-0338,HSTK,Service Equipment : Recovery Machines,1.3,1,0.0,0.001,0,7,1.75,0.0223880597,1.26,-1.26,0.1802734096,1.28,1,1.156716418,1.3
SKU-0546,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,1.29,1,0.0,0.001,0,7,1.75,0.1492537313,1.25,-1.25,0.180272999,1.28,1,2.044776119,1.29
SKU-0899,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.14,1,0.0,0.001,0,7,1.75,0.007,1.24,-1.24,0.1802725884,1.28,1,1.052238806,1.14
SKU-0611,HSTK,Service Equipment : Airlift,1.11,1,0.0,0.001,0,7,1.75,0.01492537313,1.24,-1.24,0.1802725884,1.28,1,1.104477612,1.11
SKU-0369,HREP,Diagnostic Tools : Smoke Diagnostics,1.25,1,0.0,0.001,0,7,1.75,0.373,1.24,-1.24,0.1802725884,1.28,1,3.611940299,1.25
SKU-0449,CSTK,Service Equipment : Recovery Machines,1.19,1,0.0,0.001,0,7,1.75,0.007,1.21,-1.21,0.1802713567,1.28,1,1.052238806,1.19
SKU-0658,CSTK,RRR,1.13,1,0.0,0.001,0,7,1.75,0.007,1.2,-1.2,0.1802709461,1.28,1,1.052238806,1.13
SKU-0174,CSTK,Service Equipment : PM Equipment,1.09,1,0.0,0.001,0,7,1.75,0.045,1.19,-1.19,0.1802705355,1.28,1,1.313432836,1.09
SKU-0675,CSTK,Service Equipment : PM Equipment,1.31,1,0.0,0.001,0,7,1.75,0.01492537313,1.18,-1.18,0.1802701249,1.28,1,1.104477612,1.31
SKU-0364,HSTK,"Manifolds, Hoses, Accessories : Hoses",1.32,1,0.0,0.001,0,7,1.75,0.045,1.15,-1.15,0.1802688931,1.28,1,1.313432836,1.32
SKU-0521,HREP,RRR : RRR Service Part,1.1,1,0.0,0.002,1,7,1.75,0.01492537313,-22.04,22.04,0.2693059496,2.33,1,1.104477612,1.1
SKU-0527,HSTK,RRR,0.2,1,1.154700538,0.005,0,7,1.75,0.06,0.19,-0.19,0.1861789368,1.96,6,6.417910448,1.2
SKU-0631,HSTK,Service Equipment : PM Equipment,1.25,1,0.0,0.001,0,7,1.75,0.007,1.13,-1.13,0.1802680719,1.28,1,1.052238806,1.25
SKU-0473,HSTK,RRR,0.95,1,0.0,0.001,0,7,1.75,0.007,1.11,-1.11,0.1802672507,1.28,1,1.052238806,0.95
SKU-0265,HSTK,Instruments : Scales,1.25,1,0.0,0.001,0,7,1.75,0.037,1.11,-1.11,0.1802672507,1.28,1,1.26119403,1.25
SKU-0164,CREP,Diagnostic Tools : Smoke Diagnostics,1.09,1,0.0,0.005,0,14,3.5,0.02985074627,1.09,-1.09,0.1809315,1.65,1,1.417910448,1.09
SKU-0601,HSTK,Service Equipment : PM Equipment,1.1,1,0.0,0.001,0,7,1.75,0.01492537313,1.08,-1.08,0.180266019,1.28,1,1.104477612,1.1
SKU-0307,HSTK,"Manifolds, Hoses, Accessories : Manifolds",1.08,1,0.0,0.001,0,7,1.75,0.223880597,1.07,-1.07,0.1802656084,1.28,1,2.567164179,1.08
SKU-0505,HSTK,RRR,0.98,1,0.0,0.001,0,7,1.75,0.007,1.06,-1.06,0.1802651978,1.28,1,1.052238806,0.98
SKU-0425,HSTK,Instruments : Scales,1.15,1,0.0,0.001,0,7,1.75,0.0223880597,1.06,-1.06,0.1802651978,1.28,1,1.156716418,1.15
SKU-0368,HSTK,Service Equipment : Recovery Machines,1.13,1,0.0,0.001,0,7,1.75,0.045,1.06,-1.06,0.1802651978,1.28,1,1.313432836,1.13
SKU-0548,HSTK,RM : Chemical,0.46,1,0.0,0.001,0,7,1.75,0.5074626866,0.52,-0.52,0.1802430257,1.28,2,5.552238806,0.92
SKU-0147,HSTK,Service Equipment : PM Equipment,1.04,1,0.0,0.001,0,7,1.75,0.02985074627,1.02,-1.02,0.1802635554,1.28,1,1.208955224,1.04
SKU-0586,CREP,Service Equipment : MiST Machines,0.03,1,4.516635916,0.007,0,14,3.5,0.3134328358,0.03,-0.03,0.2020014658,1.96,34,38.3880597,1.02
SKU-0656,HSTK,Service Equipment : PM Equipment,1.11,1,0.0,0.001,0,7,1.75,0.037,1.0,-1.0,0.1802627342,1.28,1,1.26119403,1.11
SKU-0177,CSTK,Service Equipment : Fuel Machines,1.03,1,0.0,0.001,0,7,1.75,0.007,0.99,-0.99,0.1802623236,1.28,1,1.052238806,1.03
SKU-0434,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.89,1,0.0,0.001,0,7,1.75,0.223880597,0.98,-0.98,0.180261913,1.28,1,2.567164179,0.89
SKU-0434,HREP,Diagnostic Tools : Injection/Kits/UV Lights,0.94,1,0.0,0.001,0,7,1.75,0.007,0.98,-0.98,0.180261913,1.28,1,1.052238806,0.94
SKU-0266,HSTK,Instruments : Measurement & Test,0.87,1,0.0,0.001,0,7,1.75,0.09,0.97,-0.97,0.1802615024,1.28,1,1.626865672,0.87
SKU-0275,HSTK,Service Equipment : Recovery Machines,1.03,1,0.0,0.001,0,7,1.75,0.037,0.94,-0.94,0.1802602706,1.28,1,1.26119403,1.03
SKU-0275,HREP,Service Equipment : Recovery Machines,1.02,1,0.0,0.001,0,7,1.75,0.007,0.94,-0.94,0.1802602706,1.28,1,1.052238806,1.02
SKU-0401,HSTK,Instruments : Measurement & Test,1.04,1,0.0,0.001,0,7,1.75,0.09,0.93,-0.93,0.1802598601,1.28,1,1.626865672,1.04
SKU-0322,HSTK,Service Equipment : Recovery Machines,0.81,1,0.0,0.001,0,7,1.75,0.1119402985,0.93,-0.93,0.1802598601,1.28,1,1.78358209,0.81
SKU-0522,HSTK,RRR,1.05,1,0.0,0.001,0,7,1.75,0.075,0.92,-0.92,0.1802594495,1.28,1,1.52238806,1.05
SKU-0321,HSTK,RRR,1.05,1,0.0,0.001,0,7,1.75,0.223880597,0.92,-0.92,0.1802594495,1.28,1,2.567164179,1.05
SKU-0589,CREP,Service Equipment : MiST Machines,0.07,1,1.673320053,0.006,0,14,3.5,0.1343283582,0.07,-0.07,0.1887691239,1.96,13,14.88059701,0.91
SKU-0667,HSTK,Service Equipment : Fuel Machines,1.01,1,0.0,0.001,0,7,1.75,0.075,0.91,-0.91,0.1802590389,1.28,1,1.52238806,1.01
SKU-0385,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.89,1,0.0,0.001,1,7,1.75,0.007,0.91,-0.91,0.2682166911,2.33,1,1.052238806,0.89
SKU-0385,CREP,Diagnostic Tools : Injection/Kits/UV Lights,0.86,1,0.0,0.001,1,14,3.5,0.007,-7.21,7.21,0.2684753648,2.33,1,1.104477612,0.86
SKU-0584,CREP,Service Equipment : MiST Machines,0.09,1,1.154700538,0.004,#####,14,3.5,0.06,-0.433333333,0.4333333333,0.1859672529,1.96,9,9.835820896,0.81
SKU-0778,HSTK,Tools : Tubing Tools,0.76,1,0.0,0.002,0,7,1.75,0.01492537313,0.89,-0.89,0.1804798926,1.28,1,1.104477612,0.76
SKU-0661,HSTK,RM : RM,0.76,1,0.0,0.001,0,7,1.75,0.1791044776,0.88,-0.88,0.1802578071,1.28,1,2.253731343,0.76
SKU-0311,HSTK,RRR,0.93,1,0.0,0.001,0,7,1.75,0.1492537313,0.88,-0.88,0.1802578071,1.28,1,2.044776119,0.93
SKU-0657,HREP,Service Equipment : PM Equipment,0.78,1,0.0,0.001,#####,7,1.75,0.06,-0.5,0.5,0.1802422044,1.28,1,1.417910448,0.78
SKU-0629,HSTK,Service Equipment : PM Equipment,0.71,1,0.0,0.001,0,7,1.75,0.007,0.82,-0.82,0.1802553435,1.28,1,1.052238806,0.71
SKU-0400,HSTK,Instruments : Measurement & Test,0.72,1,0.0,0.001,0,7,1.75,0.09,0.82,-0.82,0.1802553435,1.28,1,1.626865672,0.72
SKU-0637,HSTK,Service Equipment : PM Equipment,0.83,1,0.0,0.001,0,7,1.75,0.01492537313,0.79,-0.79,0.1802541117,1.28,1,1.104477612,0.83
SKU-0154,CSTK,Service Equipment : PM Equipment,0.89,1,0.0,0.001,0,7,1.75,0.1641791045,0.79,-0.79,0.1802541117,1.28,1,2.149253731,0.89
SKU-0040,HSTK,RM : RM,0.75,1,0.0,0.001,0,7,1.75,0.007,0.77,-0.77,0.1802532906,1.28,1,1.052238806,0.75
SKU-0652,HSTK,Service Equipment : PM Equipment,0.81,1,0.0,0.001,0,7,1.75,0.075,0.75,-0.75,0.1802524694,1.28,1,1.52238806,0.81
SKU-0432,HSTK,Instruments : Scales,0.86,1,0.0,0.001,0,7,1.75,0.0223880597,0.75,-0.75,0.1802524694,1.28,1,1.156716418,0.86
SKU-0535,HSTK,RRR,0.79,1,0.0,0.001,0,7,1.75,0.045,0.74,-0.74,0.1802520588,1.28,1,1.313432836,0.79
SKU-0151,HSTK,Service Equipment : PM Equipment,0.79,1,0.0,0.001,0,7,1.75,0.007,0.74,-0.74,0.1802520588,1.28,1,1.052238806,0.79
SKU-1058,HREP,RRR : RRR Service Part,0.77,1,0.0,0.01231527094,#####,7,1.75,0.075,-0.07,0.07,0.1822196228,1.65,1,1.52238806,0.77
SKU-0496,HSTK,Instruments : Measurement & Test,0.83,1,0.0,0.001,0,7,1.75,0.0223880597,0.73,-0.73,0.1802516482,1.28,1,1.156716418,0.83
SKU-0053,HREP,Diagnostic Tools : Smoke Diagnostics,0.68,1,0.0,0.002,0,7,1.75,0.01492537313,0.72,-0.72,0.1804729125,1.28,1,1.104477612,0.68
SKU-0052,HREP,Diagnostic Tools : Smoke Diagnostics,0.78,1,0.0,0.004,0,7,1.75,0.0223880597,0.72,-0.72,0.1806945873,1.65,1,1.156716418,0.78
SKU-0363,HSTK,RRR,0.69,1,0.0,0.001,0,7,1.75,0.007,0.71,-0.71,0.180250827,1.28,1,1.052238806,0.69
SKU-0554,CREP,Service Equipment : MiST Machines,0.63,1,0.0,0.001,0,14,3.5,0.01492537313,0.7,-0.7,0.1802504164,1.28,1,1.208955224,0.63
SKU-0674,CSTK,Service Equipment : PM Equipment,0.74,1,0.0,0.001,0,7,1.75,0.01492537313,0.69,-0.69,0.18025,1.28,1,1.104477612,0.74
SKU-0526,HSTK,Service Equipment : Recovery Machines,0.76,1,0.0,0.001,0,7,1.75,0.02985074627,0.69,-0.69,0.18025,1.28,1,1.208955224,0.76
SKU-0501,HSTK,RRR,0.75,1,0.0,0.001,0,7,1.75,0.075,0.68,-0.68,0.1802495952,1.28,1,1.52238806,0.75
SKU-0760,HSTK,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",0.75,1,0.0,0.001,0,7,1.75,0.223880597,0.67,-0.67,0.1802491846,1.28,1,2.567164179,0.75
SKU-0760,HREP,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",0.72,1,0.0,0.001,0,7,1.75,0.0223880597,0.67,-0.67,0.1802491846,1.28,1,1.156716418,0.72
SKU-0365,HSTK,RRR,0.68,1,0.0,0.001,0,7,1.75,0.1492537313,0.67,-0.67,0.1802491846,1.28,1,2.044776119,0.68
SKU-0578,CSTK,Diagnostic Tools,0.75,1,0.0,0.001,0,7,1.75,0.1492537313,0.66,-0.66,0.180248774,1.28,1,2.044776119,0.75
SKU-0508,HSTK,RRR,0.6,1,0.0,0.001,0,7,1.75,0.007,0.66,-0.66,0.180248774,1.28,1,1.052238806,0.6
SKU-0610,HSTK,Service Equipment : Airlift,0.56,1,0.0,0.001,0,7,1.75,0.01492537313,0.64,-0.64,0.1802479528,1.28,1,1.104477612,0.56
SKU-0609,HSTK,Service Equipment : Airlift,0.63,1,0.0,0.001,0,7,1.75,0.01492537313,0.64,-0.64,0.1802479528,1.28,1,1.104477612,0.63
SKU-0518,HSTK,RRR,0.66,1,0.0,0.001,0,7,1.75,0.01492537313,0.64,-0.64,0.1802479528,1.28,1,1.104477612,0.66
SKU-0500,HSTK,RRR,0.67,1,0.0,0.001,0,7,1.75,0.1492537313,0.64,-0.64,0.1802479528,1.28,1,2.044776119,0.67
SKU-0039,HSTK,RM : RM,0.7,1,0.0,0.001,0,7,1.75,0.007,0.64,-0.64,0.1802479528,1.28,1,1.052238806,0.7
SKU-0590,CSTK,Service Equipment : Airlift,0.54,1,0.0,0.001,#####,7,1.75,0.01492537313,0.63,-0.63,0.1802475421,1.28,1,1.104477612,0.54
SKU-0590,CREP,Service Equipment : Airlift,0.69,1,0.0,0.001,#####,14,3.5,0.007,0.63,-0.63,0.1802475421,1.28,1,1.104477612,0.69
SKU-0590,HREP,Service Equipment : Airlift,0.65,1,0.0,0.001,#####,7,1.75,0.097,-6.77,6.77,0.1804996,1.65,1,1.679104478,0.65
SKU-0568,CSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.7,1,0.0,0.001,0,7,1.75,0.007,0.62,-0.62,0.1802471317,1.28,1,1.052238806,0.7
SKU-0327,HSTK,RRR,0.58,1,0.0,0.001,0,7,1.75,0.223880597,0.61,-0.61,0.1802467211,1.28,1,2.567164179,0.58
SKU-0507,HSTK,RRR,0.62,1,0.0,0.001,0,7,1.75,0.007,0.6,-0.6,0.1802463105,1.28,1,1.052238806,0.62
SKU-0547,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.63,1,0.0,0.001,0,7,1.75,0.1492537313,0.58,-0.58,0.1802454893,1.28,1,2.044776119,0.63
SKU-0306,HSTK,RRR,0.58,1,0.0,0.001,0,7,1.75,0.1492537313,0.58,-0.58,0.1802454893,1.28,1,2.044776119,0.58
SKU-0648,HSTK,Diagnostic Tools : Injection/Kits/UV Lights : Injection/Kits/UV Lights Service Parts,0.52,1,0.0,0.002,0,7,1.75,0.01492537313,0.58,-0.58,0.1804671642,1.28,1,1.104477612,0.52
SKU-0524,HREP,RRR,0.49,1,0.0,0.001,#####,7,1.75,0.02985074627,-0.17,-0.17,0.1802286548,1.28,1,1.208955224,0.49
SKU-0017,HSTK,RM : RM,0.5,1,0.0,0.001,#####,7,1.75,0.037,0.57,-0.57,0.1802450786,1.28,1,1.26119403,0.5
SKU-0017,HREP,RM : RM,0.57,1,0.0,0.001,#####,7,1.75,0.007,-1.33,1.33,0.1802762837,1.28,1,1.052238806,0.57
SKU-0608,HSTK,Service Equipment : Airlift,0.58,1,0.0,0.001,0,7,1.75,0.01492537313,0.56,-0.56,0.1802446681,1.28,1,1.104477612,0.58
SKU-0606,HSTK,Service Equipment : Airlift,0.57,1,0.0,0.001,0,7,1.75,0.01492537313,0.56,-0.56,0.1802446681,1.28,1,1.104477612,0.57
SKU-0588,CREP,Service Equipment : MiST Machines,0.09,1,0.894,0.006,0,14,3.5,0.209,0.08,-0.08,0.1852049657,1.96,7,9.925373134,0.63
SKU-0676,CSTK,Service Equipment : PM Equipment,0.47,1,0.0,0.001,0,7,1.75,0.01492537313,0.55,-0.55,0.1802442575,1.28,1,1.104477612,0.47
SKU-0499,HSTK,Instruments : Measurement & Test,0.49,1,0.0,0.001,0,7,1.75,0.02985074627,0.55,-0.55,0.1802442575,1.28,1,1.208955224,0.49
SKU-0602,HSTK,Service Equipment : Airlift,0.58,1,0.0,0.001,0,7,1.75,0.007,0.54,-0.54,0.1802438469,1.28,1,1.052238806,0.58
SKU-0514,HSTK,Instruments : Measurement & Test,0.57,1,0.0,0.001,0,7,1.75,0.02985074627,0.53,-0.53,0.1802434363,1.28,1,1.208955224,0.57
SKU-0491,HSTK,Service Equipment : Recovery Machines,0.55,1,0.0,0.001,0,7,1.75,0.1492537313,0.52,-0.52,0.1802430257,1.28,1,2.044776119,0.55
SKU-0299,HSTK,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",0.14,1,0.0,0.002,0,7,1.75,1.492537313,0.13,-0.13,0.1804486875,1.28,4,14.44776119,0.56
SKU-0544,HSTK,RM : RM,0.58,1,0.0,0.001,#####,7,1.75,0.007,0.51,-0.51,0.180242615,1.28,1,1.052238806,0.58
SKU-0544,HREP,RM : RM,0.58,1,0.0,0.001,#####,7,1.75,0.007,0.51,-0.51,0.180242615,1.28,1,1.052238806,0.58
SKU-0520,HSTK,RRR,0.53,1,0.0,0.001,0,7,1.75,0.1492537313,0.51,-0.51,0.1802426151,1.28,1,2.044776119,0.53
SKU-0544,CSTK,RM : RM,0.48,1,0.0,0.001,#####,7,1.75,0.01492537313,-0.69,0.69,0.1802500057,1.28,1,1.104477612,0.48
SKU-0153,HSTK,Service Equipment : PM Equipment,0.41,1,0.0,0.001,0,7,1.75,0.045,0.48,-0.48,0.1802413834,1.28,1,1.313432836,0.41
SKU-0345,HSTK,RRR,0.08,1,1.154700538,0.005,0,7,1.75,0.06,0.08,-0.08,0.1861744203,1.96,6,6.417910448,0.48
SKU-0537,HSTK,RM,0.45,1,0.0,0.001,0,7,1.75,0.052,0.46,-0.46,0.1802405622,1.28,1,1.365671642,0.45
SKU-0297,HSTK,RRR,0.2,1,0.0,0.001,0,7,1.75,0.746,0.22,-0.22,0.1802307079,1.28,2,7.223880597,0.4
SKU-0561,HSTK,Service Equipment : PM Equipment,0.4,1,0.0,0.001,0,7,1.75,0.007,0.44,-0.44,0.180239741,1.28,1,1.052238806,0.4
SKU-0497,HSTK,RRR,0.5,1,0.0,0.001,0,7,1.75,0.075,0.44,-0.44,0.180239741,1.28,1,1.52238806,0.5
SKU-0494,HSTK,RRR,0.32,1,0.0,0.001,0,7,1.75,0.1791044776,0.37,-0.37,0.1802368668,1.28,1,2.253731343,0.32
SKU-0539,HREP,RRR,0.1,1,0.0,0.001,0,7,1.75,1.567164179,0.09,-0.09,0.1802253702,1.28,4,14.97014925,0.4
SKU-0468,HSTK,Instruments : Measurement & Test,0.4,1,0.0,0.001,0,7,1.75,0.09,0.36,-0.36,0.1802364562,1.28,1,1.626865672,0.4
SKU-0010,HSTK,Service Equipment : PM Equipment,0.37,1,0.0,0.006,0,7,1.75,0.075,0.35,-0.35,0.1811227451,1.65,1,1.52238806,0.37
SKU-1033,HSTK,Instruments : Measurement & Test,0.3,1,0.0,0.001,0,7,1.75,0.02985074627,0.34,-0.34,0.180235635,1.28,1,1.208955224,0.3
SKU-0295,HSTK,RRR,0.38,1,0.0,0.001,0,7,1.75,0.1492537313,0.34,-0.34,0.180235635,1.28,1,2.044776119,0.38
SKU-0152,HSTK,Diagnostic Tools : Smoke Diagnostics,0.36,1,0.0,0.001,0,7,1.75,0.007,0.34,-0.34,0.180235635,1.28,1,1.052238806,0.36
SKU-0328,HSTK,Instruments : Scales,0.31,1,0.0,0.001,0,7,1.75,0.09,0.33,-0.33,0.1802352245,1.28,1,1.626865672,0.31
SKU-0312,HSTK,RRR,0.17,1,0.0,0.001,0,7,1.75,0.447761194,0.16,-0.16,0.1802282444,1.28,2,5.134328358,0.34
SKU-0670,HSTK,Service Equipment : PM Equipment,0.28,1,0.0,0.001,0,7,1.75,0.045,0.31,-0.31,0.1802344033,1.28,1,1.313432836,0.28
SKU-0367,HSTK,RRR,0.32,1,0.0,0.001,0,7,1.75,0.1492537313,0.3,-0.3,0.1802339927,1.28,1,2.044776119,0.32
SKU-0041,CSTK,Service Equipment : PM Equipment,0.34,1,0.0,0.001,0,7,1.75,0.037,0.3,-0.3,0.1802339927,1.28,1,1.26119403,0.34
SKU-0536,HSTK,RRR,0.29,1,0.0,0.001,0,7,1.75,0.045,0.29,-0.29,0.1802335821,1.28,1,1.313432836,0.29
SKU-0475,HSTK,Service Equipment : Recovery Machines,0.33,1,0.0,0.001,0,7,1.75,0.075,0.29,-0.29,0.1802335821,1.28,1,1.52238806,0.33
SKU-0329,HSTK,Instruments : Scales,0.28,1,0.0,0.001,0,7,1.75,0.09,0.29,-0.29,0.1802335821,1.28,1,1.626865672,0.28
SKU-0616,HSTK,Service Equipment : Airlift,0.31,1,0.0,0.001,0,7,1.75,0.007,0.28,-0.28,0.1802331715,1.28,1,1.052238806,0.31
SKU-0556,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.3,1,0.0,0.001,0,7,1.75,0.2985074627,0.28,-0.28,0.1802331715,1.28,1,3.09,0.3
SKU-0492,HSTK,Instruments : Measurement & Test,0.25,1,0.0,0.001,0,7,1.75,0.075,0.28,-0.28,0.1802331715,1.28,1,1.52238806,0.25
SKU-0298,HSTK,RRR,0.31,1,0.0,0.002,0,7,1.75,0.06,0.28,-0.28,0.1804548464,1.28,1,1.417910448,0.31
SKU-0573,HSTK,RM : RM,0.29,1,0.0,0.001,0,7,1.75,0.1119402985,0.26,-0.26,0.1802323503,1.28,1,1.78358209,0.29
SKU-0337,HSTK,Service Equipment : Recovery Machines,0.22,1,0.0,0.001,0,7,1.75,0.09,0.23,-0.23,0.1802311185,1.28,1,1.626865672,0.22
SKU-0316,HSTK,Service Equipment : Recovery Machines,0.25,1,0.0,0.001,0,7,1.75,0.09,0.23,-0.23,0.1802311185,1.28,1,1.626865672,0.25
SKU-0649,CREP,Service Equipment : PM Equipment,0.2,1,0.0,0.001,0,14,3.5,0.06,0.22,-0.22,0.1802307079,1.28,1,1.835820896,0.2
SKU-0618,CSTK,Diagnostic Tools,0.19,1,0.0,0.001,0,7,1.75,0.1492537313,0.22,-0.22,0.1802307079,1.28,1,2.044776119,0.19
SKU-0552,CREP,Service Equipment : MiST Machines,0.2,1,0.0,0.005,0,14,3.5,0.02985074627,0.22,-0.22,0.1808957326,1.65,1,1.417910448,0.2
SKU-0564,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.19,1,0.0,0.001,0,7,1.75,0.1492537313,0.19,-0.19,0.1802294761,1.28,1,2.044776119,0.19
SKU-0313,HSTK,Service Equipment : Recovery Machines,0.16,1,0.0,0.001,0,7,1.75,0.09,0.19,-0.19,0.1802294761,1.28,1,1.626865672,0.16
SKU-0683,CSTK,Diagnostic Tools : Smoke Diagnostics,0.16,1,0.0,0.001,0,7,1.75,0.0223880597,0.18,-0.18,0.1802290656,1.28,1,1.156716418,0.16
SKU-0326,HSTK,RRR,0.2,1,0.0,0.001,0,7,1.75,0.373,0.18,-0.18,0.1802290656,1.28,1,3.611940299,0.2
SKU-0692,HSTK,Service Equipment : MiST Machines : MiST Machines Service Parts,0.09,1,0.0,0.002,0,7,1.75,0.7164179104,0.09,-0.09,0.1804470451,1.28,2,7.014925373,0.18
SKU-0333,HSTK,Service Equipment : Recovery Machines,0.19,1,0.0,0.001,0,7,1.75,0.09,0.17,-0.17,0.180228655,1.28,1,1.626865672,0.19
SKU-0332,HSTK,Service Equipment : Recovery Machines,0.16,1,0.0,0.001,0,7,1.75,0.09,0.17,-0.17,0.180228655,1.28,1,1.626865672,0.16
SKU-0541,HSTK,Instruments : Scales,0.14,1,0.0,0.001,0,7,1.75,0.1194029851,0.16,-0.16,0.1802282444,1.28,1,1.835820896,0.14
SKU-0990,HSTK,Instruments : AAB Smart Tools,0.16,1,0.0,0.001,0,7,1.75,0.007,0.15,-0.15,0.1802278338,1.28,1,1.052238806,0.16
SKU-0575,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.14,1,0.0,0.001,0,7,1.75,0.007,0.15,-0.15,0.1802278338,1.28,1,1.052238806,0.14
SKU-0545,HSTK,Diagnostic Tools : Injection/Kits/UV Lights,0.15,1,0.0,0.001,0,7,1.75,0.1492537313,0.15,-0.15,0.1802278338,1.28,1,2.044776119,0.15
