txn_date,txn_type,doc_num,created_by,customer_name,customer_category,ship_state,ship_zip,ship_method,ship_tier,fulfillment_loc,fulfillment_country,item_category,item_class,item_type,item_sku,item_rate,item_qty,memo_note,txn_amount,hstk_std_cost
2024-07-18,Credit Memo,DOC-007287,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,81.69,2.0,,133.07,
2024-07-18,Credit Memo,DOC-007288,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,66.38,2.0,,170.12,
2024-07-29,Credit Memo,DOC-007289,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,76.67,2.0,,164.17,
2024-07-29,Credit Memo,DOC-007290,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,67.96,2.0,,137.05,
2024-07-29,Credit Memo,DOC-007291,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,72.04,2.0,,134.93,
2024-07-29,Credit Memo,DOC-007292,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,69.76,2.0,,169.64,
2024-08-02,Credit Memo,DOC-007293,USER-11,CUSTOMER-030,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,82.4,2.0,,134.51,
2024-08-02,Credit Memo,DOC-007294,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,67.0,2.0,,162.47,
2024-08-02,Credit Memo,DOC-007295,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,78.29,2.0,,145.74,
2024-08-16,Credit Memo,DOC-007296,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,85.89,2.0,,160.07,
2024-08-23,Credit Memo,DOC-007297,USER-11,CUSTOMER-005,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,79.21,2.0,,131.63,
2024-09-12,Credit Memo,DOC-007298,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,65.53,2.0,,160.13,
2024-09-12,Credit Memo,DOC-007299,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,84.18,2.0,,150.54,
2024-09-26,Credit Memo,DOC-007300,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,78.22,2.0,,168.02,
2024-12-16,Credit Memo,DOC-007301,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,74.02,2.0,,135.98,
2025-01-09,Credit Memo,DOC-007302,USER-11,CUSTOMER-028,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,78.59,2.0,,132.42,
2025-01-09,Credit Memo,DOC-007303,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,83.53,2.0,,136.33,
2025-01-16,Credit Memo,DOC-007304,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,74.49,2.0,,131.04,
2025-01-24,Credit Memo,DOC-007305,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,75.7,2.0,,171.61,
2025-01-24,Credit Memo,DOC-007306,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,73.93,2.0,,133.03,
2025-02-25,Credit Memo,DOC-007307,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,65.38,2.0,,136.54,
2025-03-03,Credit Memo,DOC-007308,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,81.46,2.0,,163.94,
2025-03-07,Credit Memo,DOC-007309,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,66.59,2.0,,138.6,
2025-03-07,Credit Memo,DOC-007310,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,72.63,2.0,,137.5,
2025-03-07,Credit Memo,DOC-007311,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,72.45,2.0,,157.75,
2025-03-07,Credit Memo,DOC-007312,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,70.05,2.0,,145.44,
2025-03-07,Credit Memo,DOC-007313,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,72.81,2.0,,165.1,
2025-03-07,Credit Memo,DOC-007314,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,77.66,2.0,,156.22,
2025-03-07,Credit Memo,DOC-007315,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,70.76,2.0,,140.47,
2025-03-07,Credit Memo,DOC-007316,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,67.63,2.0,,154.41,
2025-03-07,Credit Memo,DOC-007317,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,83.31,2.0,,166.49,
2025-03-07,Credit Memo,DOC-007318,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,85.59,2.0,,143.9,
2025-03-31,Credit Memo,DOC-007319,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,74.07,2.0,,160.64,
2025-03-31,Credit Memo,DOC-007320,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,71.11,2.0,,146.21,
2025-03-31,Credit Memo,DOC-007321,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,64.82,2.0,,151.94,
2025-03-31,Credit Memo,DOC-007322,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,64.58,2.0,,160.52,
2025-03-31,Credit Memo,DOC-007323,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,72.59,2.0,,130.22,
2025-04-21,Credit Memo,DOC-007324,USER-02,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,84.68,2.0,,147.97,
2025-04-21,Credit Memo,DOC-007325,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,80.19,2.0,,131.78,
2025-04-21,Credit Memo,DOC-007326,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,71.61,2.0,,160.13,
2025-04-21,Credit Memo,DOC-007327,USER-02,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,85.53,2.0,,154.85,
2024-11-15,Credit Memo,DOC-007328,USER-11,CUSTOMER-126,15: Auto-Service Centers,MI,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.47,97.0,,137.95,
2023-02-03,Credit Memo,DOC-007329,USER-11,CUSTOMER-138,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.93,146.0,,127.44,
2024-04-05,Credit Memo,DOC-007330,USER-11,CUSTOMER-138,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.98,146.0,,164.65,
2024-04-05,Credit Memo,DOC-007331,USER-11,CUSTOMER-138,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.91,146.0,,137.9,
2024-05-03,Credit Memo,DOC-007332,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.12,146.0,,136.16,
2022-07-15,Credit Memo,DOC-007333,USER-11,CUSTOMER-189,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.96,147.0,,129.4,
2024-08-16,Credit Memo,DOC-007334,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.05,147.0,,150.41,
2022-06-30,Credit Memo,DOC-007335,USER-11,CUSTOMER-264,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.97,148.0,,137.6,
2022-09-02,Credit Memo,DOC-007336,USER-11,CUSTOMER-308,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,165.84,1.0,,163.22,
2022-02-18,Credit Memo,DOC-007337,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.04,150.0,,158.22,
2022-05-05,Credit Memo,DOC-007338,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.0,150.0,,127.68,
2022-05-12,Credit Memo,DOC-007339,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,152.96,
2022-07-29,Credit Memo,DOC-007340,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.12,150.0,,137.93,
2022-08-04,Credit Memo,DOC-007341,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.01,150.0,,128.19,
2023-05-01,Credit Memo,DOC-007342,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.94,150.0,,155.37,
2023-07-06,Credit Memo,DOC-007343,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.11,150.0,,136.72,
2023-07-06,Credit Memo,DOC-007344,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.87,150.0,,167.98,
2023-08-31,Credit Memo,DOC-007345,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.94,150.0,,153.3,
2023-08-31,Credit Memo,DOC-007346,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.01,150.0,,136.91,
2023-08-31,Credit Memo,DOC-007347,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.95,150.0,,171.56,
2023-10-20,Credit Memo,DOC-007348,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.99,150.0,,152.09,
2023-10-20,Credit Memo,DOC-007349,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.93,150.0,,134.95,
2023-10-20,Credit Memo,DOC-007350,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,150.78,
2023-12-11,Credit Memo,DOC-007351,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.86,150.0,,170.67,
2023-12-19,Credit Memo,DOC-007352,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.9,150.0,,146.59,
2023-12-19,Credit Memo,DOC-007353,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.14,150.0,,146.64,
2023-12-29,Credit Memo,DOC-007354,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.02,150.0,,148.25,
2024-01-22,Credit Memo,DOC-007355,USER-11,CUSTOMER-130,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.5,100.0,,140.1,
2024-01-22,Credit Memo,DOC-007356,USER-11,CUSTOMER-277,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.45,100.0,,134.78,
2024-01-26,Credit Memo,DOC-007357,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.06,150.0,,153.55,
2024-02-12,Credit Memo,DOC-007358,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,167.74,
2024-03-15,Credit Memo,DOC-007359,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.93,150.0,,160.61,
2024-03-25,Credit Memo,DOC-007360,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.05,150.0,,131.83,
2024-03-25,Credit Memo,DOC-007361,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.99,150.0,,145.54,
2024-03-25,Credit Memo,DOC-007362,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.08,150.0,,127.74,
2024-04-05,Credit Memo,DOC-007363,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.12,150.0,,141.36,
2024-04-22,Credit Memo,DOC-007364,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.1,150.0,,157.62,
2024-05-03,Credit Memo,DOC-007365,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.91,150.0,,140.56,
2024-05-10,Credit Memo,DOC-007366,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.88,150.0,,165.33,
2024-05-10,Credit Memo,DOC-007367,USER-11,CUSTOMER-296,10: Auto-Wholesale,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.9,150.0,,148.98,
2024-07-18,Credit Memo,DOC-007368,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.09,150.0,,157.61,
2024-07-29,Credit Memo,DOC-007369,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.12,150.0,,167.27,
2024-07-29,Credit Memo,DOC-007370,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.13,150.0,,158.23,
2024-09-26,Credit Memo,DOC-007371,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.94,150.0,,167.88,
2024-09-26,Credit Memo,DOC-007372,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.1,150.0,,163.86,
2024-09-26,Credit Memo,DOC-007373,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,75.82,2.0,,153.02,
2024-09-26,Credit Memo,DOC-007374,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.1,150.0,,140.88,
2024-09-26,Credit Memo,DOC-007375,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.01,150.0,,140.92,
2024-09-26,Credit Memo,DOC-007376,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,166.89,
2024-09-26,Credit Memo,DOC-007377,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.87,150.0,,129.92,
2024-10-03,Credit Memo,DOC-007378,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.14,150.0,,169.86,
2024-10-24,Credit Memo,DOC-007379,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.98,150.0,,142.22,
2024-10-24,Credit Memo,DOC-007380,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.96,150.0,,160.75,
2025-01-16,Credit Memo,DOC-007381,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.96,150.0,,142.35,
2025-01-24,Credit Memo,DOC-007382,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.96,150.0,,170.4,
2025-02-25,Credit Memo,DOC-007383,USER-02,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.13,150.0,,129.14,
2025-02-25,Credit Memo,DOC-007384,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.87,150.0,,143.4,
2025-03-07,Credit Memo,DOC-007385,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,166.54,
2025-03-07,Credit Memo,DOC-007386,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.09,150.0,,139.83,
2025-03-07,Credit Memo,DOC-007387,USER-02,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.01,150.0,,139.9,
2025-05-19,Credit Memo,DOC-007388,USER-02,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HFLD,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,0.89,150.0,,167.94,
2025-05-19,Credit Memo,DOC-007389,USER-02,CUSTOMER-353,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.12,116.0,,165.76,
2024-11-21,Credit Memo,DOC-007390,USER-11,CUSTOMER-292,15: Auto-Service Centers,California,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.38,100.8,,133.32,
2023-07-28,Credit Memo,DOC-007391,USER-11,CUSTOMER-126,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.39,101.0,,155.14,
2023-07-14,Credit Memo,DOC-007392,USER-11,CUSTOMER-126,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,76.88,1.75,,144.43,
2024-05-23,Credit Memo,DOC-007393,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,64.04,2.25,,144.04,
2025-03-31,Credit Memo,DOC-007394,USER-02,CUSTOMER-307,15: Auto-Service Centers,,,,,HFLD,,Service Center Reimbursement,Service Center Labor,Non-inventory Item,SKU-0985,75.0,2.25,,162.95,
2024-01-08,Credit Memo,DOC-007395,USER-11,CUSTOMER-003,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.11,152.0,,134.85,
2023-07-21,Credit Memo,DOC-007396,USER-11,CUSTOMER-126,15: Auto-Service Centers,,,,,HREP,,Service Center Reimbursement,Service Center Mileage,Non-inventory Item,SKU-0986,1.68,102.0,,151.61,
